URL,Brand,Product Name,Model Number,Price,Ratings,Discount,Band Colour,Band Material,Band Width,Case Diameter,Case Material,Case Thickness,Dial Colour,Crystal Material,Case Shape,Movement,Water Resistance Depth,Special Features,ImageURL,image,price_band
https://www.amazon.in/Stainless-Bracelet-Analogue-Movement-SRKZ60P1/dp/B00VXQ506O/ref=sr_1_20?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-20&xpid=NIOcc7XmuV-Ps,Seiko,Women's Rose Gold Stainless Steel Bracelet with Mother of Pearl Analogue Dial Quartz Movement SRKZ60P1,SRKZ60P1,"40,500",,10%,Silver,Stainless Steel,18 Millimeters,31 Millimeters,Stainless Steel,9 Millimeters,Mother of Pearl,Sapphire,Round,Quartz,10 Meters,"Scratch-Resistant, Plain Two Hands",https://m.media-amazon.com/images/I/61Cie04WbVL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Swarovski-Analog-Black-Womens-Watch-5580530/dp/B08QNKVL2L/ref=sr_1_38?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-38&xpid=NIOcc7XmuV-Ps,Swarovski,"Stainless Steel Analog Black Dial Women's Watch-5580530, Band_Pink",5580530,"27,900",4.5,10%,Black,Stainless Steel,10 Millimeters,32 Millimeters,Stainless Steel,8.15 Millimeters,Black,Crystal,Round,Quartz,30 Meters,Water Resistant,https://m.media-amazon.com/images/I/71GjdKOUS3L._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Blue-Womens-Watch-5656822/dp/B0C4ZB2G9Q/ref=sr_1_35?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-35&xpid=NIOcc7XmuV-Ps,Swarovski,Metal Analog Blue Dial & Band Women's Watch-5656822,5656822,"29,091",4.8,6%,Blue,Metal bracelet,10 Millimeters,29 Millimeters,Stainless Steel,6.75 Millimeters,Blue,Crystal,Oval,Swiss Quartz,50 Meters,Lightweight,https://m.media-amazon.com/images/I/71eYgMgDheL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Gray-Unisexs-Watch-5519450/dp/B07ZTXRPB7/ref=sr_1_16?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-16&xpid=NIOcc7XmuV-Ps,Swarovski,Crystalline Crystal Watch Collection,5519450,"27,900",4.6,10%,Gray,Leather,14 Millimeters,35.5 Millimeters,Rose Gold,9 Millimeters,Gray,Glass,Round,Quartz,50 Meters,Water Resistant,https://m.media-amazon.com/images/I/810fB+TxKCL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Gray-Womens-Watch-5642218/dp/B0B1F7RXX9/ref=sr_1_57?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-57&xpid=NIOcc7XmuV-Ps,Swarovski,"Swarovski Metal Analog Gray Dial Women's Watch-5642218, Band Color-Multicolor",5642218,"25,019",3.6,19%,Gray,Metal,0.39 Inches,1.25 Inches,,0.32 Inches,Gray,Glass,Round,Swiss Quartz,50 Metres,,https://m.media-amazon.com/images/I/717BLzyrodL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Green-Womens-Watch-nc/dp/B0BHWX42M1/ref=sr_1_43?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-43&xpid=NIOcc7XmuV-Ps,Swarovski,"Leather Analog Green Dial Women's Watch-5644078, Band Color-Green",5644078,"27,900",3.5,10%,Green,Leather,14 Millimeters,35.5 Millimeters,Stainless Steel,7.5 Millimeters,Green,Crystal,Oval,Swiss Quartz,50 Meters,"Second, Minute, Hour",https://m.media-amazon.com/images/I/71EeZk6+PLL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Pink-Womens-Watch-5630837/dp/B0B157B5KP/ref=sr_1_25?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-25&xpid=NIOcc7XmuV-Ps,Swarovski,"Swarovski Metal Analog Pink Dial Women's Watch-5630837, Band Color-Purple",5630837,"37,925",4.9,,Pink,Metal,19 Centimetres,39.5 Millimeters,,39.5 Millimeters,Pink,Glass,Octagonal,Swiss Quartz,50 Metres,,https://m.media-amazon.com/images/I/71CBqmWfLpL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Rose-Unisexs-Watch-5644075/dp/B0BN3D9CRP/ref=sr_1_51?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-51&xpid=NIOcc7XmuV-Ps,Swarovski,Metal Analog Rose Gold Dial Unisex's Watch-5644075,5644075,"31,500",1,10%,Rose Gold,Metal,25 Millimeters,39 Millimeters,Metal,10 Millimeters,Rose Gold,Mineral Glass,Round,Quartz,30 Meters,,https://m.media-amazon.com/images/I/81gJ+ZBGq-L._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Rose-Womens-Watch-5547646/dp/B088MD9KGR/ref=sr_1_47?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-47&xpid=NIOcc7XmuV-Ps,Swarovski,Analog Rose Gold Dial Women's Watch-5547646,5547646,"20,638",4.4,6%,Black,Metal,32 Millimeters,32 Millimeters,Stainless Steel,8.15 Millimeters,Rose Gold,Mineral Glass,Round,Quartz,50 Meters,"Waterproof, Premium Materials",https://m.media-amazon.com/images/I/71lSdCAfmJL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Swarovski-Analog-Rose-Womens-Watch-5656851/dp/B0C4Z813FV/ref=sr_1_57?dib=eyJ2IjoiMSJ9._XVXEJZ-QjYIFX_nj-O6840AV9lkHy1PjQ1M9b1DKfROHY1k4EDYX2lqgoAIM1Qz0HpzrcJoBcI0K5GFp28GM8Ad-YeswoCMxRWY3tRdW_4.7P-0wwaFWiWN80qpV218iAb7QvM3iJrENMWxN4zrRmU&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-57&xpid=NIOcc7XmuV-Ps,Swarovski,"Swarovski Metal Analog Rose Gold Tone Dial Women's Watch-5656851, Band Color-Silver",5656851,"29,089",4.7,6%,Rose Gold,Metal,10 Millimeters,29 Millimeters,,6.75 Millimeters,Rose gold tone,Glass,Oval,Swiss Quartz,50 Metres,,https://m.media-amazon.com/images/I/71xTMUw8PNL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Rose-Womens-Watch-5656911/dp/B0CDNWPDPH/ref=sr_1_73?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-73&xpid=NIOcc7XmuV-Ps,Swarovski,"Metal Analog Rose Gold Dial Women's Watch-5656911, Band Color-Rose Gold",5656911,"37,007",1,7%,Rose Gold,Metal,16 Millimeters,34.925 Millimeters,Stainless Steel,26 Millimeters,Rose Gold,Mineral Glass,Round,Quartz,50 Meters,Lightweight,https://m.media-amazon.com/images/I/81zpcI3tXqL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-White-Womens-Watch-5621173/dp/B0B1JNM4L6/ref=sr_1_24?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-24&xpid=NIOcc7XmuV-Ps,Swarovski,Stainless Steel Analog White Dial Women's Silver Band Watch-5621173,5621173,"35,000",4.9,,Green,Stainless Steel,14 Millimeters,32 Millimeters,Metal,7.5 Millimeters,White,Glass,Octagonal,Quartz,50 Meters,Lightweight,https://m.media-amazon.com/images/I/616Qs4YfUmL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Analog-Womens-Watch-5672981-Color-Rose/dp/B0CV4ZPWWB/ref=sr_1_14?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-14&xpid=NIOcc7XmuV-Ps,Swarovski,"Metal Analog Rose Gold Tone Dial Women's Watch-5672981, Band Color-Rose Gold",5672981,"31,000",,,Rose Gold,Metal,1 Millimeters,30 Millimeters,Metal,30 Millimeters,Rose gold tone,Glass,Round,Quartz,50 Meters,,https://m.media-amazon.com/images/I/71Sn9YXmoXL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Attract-Bracelet-Finish-5649987/dp/B0BR2NBGP6/ref=sr_1_20?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-20&xpid=NIOcc7XmuV-Ps,Swarovski,"Swarovski Metal Analog Rose Gold Tone Dial Women's Watch-5649987, Band Color-Multicolor",5649987,"31,000",4.2,,Rose Gold,Stainless Steel,2.5 Centimetres,6 Centimetres,,0.8 Centimetres,Rose gold tone,Glass,Round,Swiss Quartz,50 Metres,,https://m.media-amazon.com/images/I/81XO8o9FCTL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Attract-Bracelet-Gold-Tone-5644053/dp/B0BK4BS26S/ref=sr_1_37?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-37&xpid=NIOcc7XmuV-Ps,Swarovski,"Stainless Steel Analog Rose Gold Tone Dial Women's Watch-5644053, Band Color-Rose Gold",5644053,"34,200",4.7,10%,Rose Gold,Stainless Steel,12 Millimeters,30 Millimeters,Stainless Steel,6.27 Millimeters,Rose gold tone,Glass,Round,Swiss Quartz,50 Meters,Lightweight,https://m.media-amazon.com/images/I/81FSSSiHlIL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Bracelet-Champagne-Gold-Tone-5677500/dp/B0D4R1C84N/ref=sr_1_50?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-50&xpid=NIOcc7XmuV-Ps,Swarovski,"Nova Chrono Watch Swiss Made, Metal Bracelet, Gold Tone, Champagne Gold-Tone Finish 5677500",5677500,"38,700",5,10%,Gold,Stainless Steel,16 Millimeters,37 Millimeters,Stainless Steel,13.55 Millimeters,Silver,Crystal,Round,Quartz,50 Meters,Water Resistant,https://m.media-amazon.com/images/I/81-ojmPFRrL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Bracelet-Gold-Tone-Finish-5649993/dp/B0BR2MMJ21/ref=sr_1_54?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-54&xpid=NIOcc7XmuV-Ps,Swarovski,"Stainless Steel Analog Gold Tone Dial Women's Watch-5649993, Band Color-Gold",5649993,"28,000",,15%,Gold,Stainless Steel,13 Millimeters,33 Millimeters,Stainless Steel,7.5 Millimeters,Gold tone,Sapphire Crystal,Round,Swiss Quartz,50 Meters,Lightweight,https://m.media-amazon.com/images/I/61JeAYTdkDL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Bracelet-Gold-Tone-Finish-5650011/dp/B0BR2MZVFN/ref=sr_1_63?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-63&xpid=NIOcc7XmuV-Ps,Swarovski,"Swarovski Metal Analog Rose Gold Tone Dial Women's Watch-5650011, Band Color-Rose Gold",5650011,"27,173",4.5,18%,Rose Gold,Stainless Steel,16 Millimeters,33 Millimeters,,13 Millimeters,Rose gold tone,Glass,Round,Swiss Quartz,50 Metres,,https://m.media-amazon.com/images/I/61W3LS2yMLL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Swarovski-Chrono-Bracelet-Gold-Tone-5677506/dp/B0D7HH63R5/ref=sr_1_58?dib=eyJ2IjoiMSJ9.4SfYORYXr_wc0AWddjvS8OMPsY0zme-DGyG_-H6MTylFw4Pmi5hG79o378ydpOLqeMfkOUZk4agP00wXE_skb8lpMtHHyljLeGs9s78ixxn59YWFCKgJ9W2Txk4E1kZowP9b1BHQoaxNcCxY_v_uqQ.T21AF2yEKJyT7RFI5uNJKJUpHoEodhPsoe5W1DcjPn0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-58&xpid=NIOcc7XmuV-Ps,Swarovski,"Nova Chrono Watch Swiss Made, Metal Bracelet, Rose Gold Tone, Rose Gold-Tone Finish 5677506",5677506,"43,000",,,Gold,Metal,20 Millimeters,37 Millimeters,Stainless Steel,13 Millimeters,Silver,Sapphire Crystal,Round,Quartz,50 Meters,Water Resistant,https://m.media-amazon.com/images/I/71rWKun+QfL._AC_UL320_.jpg,,40k+
https://www.amazon.in/SWAROVSKI-Chrono-Leather-Gold-Tone-Finish/dp/B0B14Y8FJ1/ref=sr_1_44?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-44&xpid=NIOcc7XmuV-Ps,Swarovski,"Swarovski Women Octea Lux Chrono Analog Watch Leather Strap, Brown, Gold-Tone Finish Article No.: 5632260, Band_Multicolor",5632260,"31,500",4.4,10%,Brown,Leather,19 Centimetres,39.5 Millimeters,,39.5 Millimeters,Brown,Mineral Glass,Round,Quartz,50 Metres,,https://m.media-amazon.com/images/I/81VCrcMl-fL._AC_UL320_.jpg,,25k–40k
